product_id,category_id,category_url
zara-us:07627566,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04661339,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02507243,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02076100,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772710,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07953524,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:08372247,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03564185,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02253108,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07265541,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07684531,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03152339,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05344242,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03666152,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02022828,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02828209,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07001625,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:09035037,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07521250,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07231727,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:01528804,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05029172,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07928757,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02142004,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:09874016,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07100306,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03210302,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:00387161,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05029207,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07484158,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772395,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07002511,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07812332,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03152232,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04661304,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772245,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04764230,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07833786,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04786110,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04786254,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02298159,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03293156,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:08611762,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07623709,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
