category_id,department,parent_category_id,name,normalized_name,url,route_type,depth,is_product_listing,is_collection_page,is_campaign_page,is_navigation_only,first_seen_from,last_verified_at,crawl_status,canonical_category_key,canonical_url,alias_urls,classification_evidence,department_basis,product_card_count_observed,legacy_category_ids,enumeration_complete,discovery_complete
category:376a52d4e95d541b,MAN,,TOILETRY BAGS,toiletry bags,https://www.zara.com/us/en/man-bags-toiletry-bag-l5036.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:376a52d4e95d541b,https://www.zara.com/us/en/man-bags-toiletry-bag-l5036.html,[],,INFERRED from route unless landing heading verified,,"[""category:376a52d4e95d541b""]",False,False
category:0fdce009e67eb18c,MAN,,CLUTCHES,clutches,https://www.zara.com/us/en/man-bags-clutch-bag-l19319.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:0fdce009e67eb18c,https://www.zara.com/us/en/man-bags-clutch-bag-l19319.html,[],,INFERRED from route unless landing heading verified,,"[""category:0fdce009e67eb18c""]",False,False
category:1edcfef629b642eb,MAN,,BAG,bag,https://www.zara.com/us/en/man-bags-handbag-l5033.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:1edcfef629b642eb,https://www.zara.com/us/en/man-bags-handbag-l5033.html,[],,INFERRED from route unless landing heading verified,,"[""category:1edcfef629b642eb""]",False,False
category:6c4c161f59dae123,MAN,,CARD HOLDERS,card holders,https://www.zara.com/us/en/man-bags-cardholder-l5058.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:6c4c161f59dae123,https://www.zara.com/us/en/man-bags-cardholder-l5058.html,[],,INFERRED from route unless landing heading verified,,"[""category:6c4c161f59dae123""]",False,False
category:4a73d0ffb2114821,MAN,,TOTE BAGS,tote bags,https://www.zara.com/us/en/man-bags-tote-l5032.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:4a73d0ffb2114821,https://www.zara.com/us/en/man-bags-tote-l5032.html,[],,INFERRED from route unless landing heading verified,,"[""category:4a73d0ffb2114821""]",False,False
category:b7431cbee5c0fcf6,MAN,,Men's Summer Bags,men's summer bags,https://www.zara.com/us/en/man-bags-summer-l4497.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:b7431cbee5c0fcf6,https://www.zara.com/us/en/man-bags-summer-l4497.html,[],,INFERRED from route unless landing heading verified,,"[""category:b7431cbee5c0fcf6""]",False,False
category:237a07244d3ae02e,MAN,,BELT BAGS,belt bags,https://www.zara.com/us/en/man-bags-fanny-pack-l5035.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:237a07244d3ae02e,https://www.zara.com/us/en/man-bags-fanny-pack-l5035.html,[],,INFERRED from route unless landing heading verified,,"[""category:237a07244d3ae02e""]",False,False
category:33ef15e54b045ae6,MAN,,2,2,https://www.zara.com/us/en/man-bags-l563.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:33ef15e54b045ae6,https://www.zara.com/us/en/man-bags-l563.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:33ef15e54b045ae6""]",False,False
category:8d4e81f4b620cdcc,MAN,,black jacket,black jacket,https://www.zara.com/us/en/man-jackets-black-l2570.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:8d4e81f4b620cdcc,https://www.zara.com/us/en/man-jackets-black-l2570.html,[],,INFERRED from route unless landing heading verified,,"[""category:8d4e81f4b620cdcc""]",False,False
category:dba9c107518a1632,MAN,,casual wear,casual wear,https://www.zara.com/us/en/man-jackets-sport-l4078.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:dba9c107518a1632,https://www.zara.com/us/en/man-jackets-sport-l4078.html,[],,INFERRED from route unless landing heading verified,,"[""category:dba9c107518a1632""]",False,False
category:2d1aa939f9529801,MAN,,2,2,https://www.zara.com/us/en/man-jackets-denim-l648.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:2d1aa939f9529801,https://www.zara.com/us/en/man-jackets-denim-l648.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:2d1aa939f9529801""]",False,False
category:59ffc35717e82d31,MAN,,brown,brown,https://www.zara.com/us/en/man-jackets-brown-l2496.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:59ffc35717e82d31,https://www.zara.com/us/en/man-jackets-brown-l2496.html,[],,INFERRED from route unless landing heading verified,,"[""category:59ffc35717e82d31""]",False,False
category:ff859f79b481a2b2,MAN,,2,2,https://www.zara.com/us/en/man-jackets-faux-leather-l650.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:ff859f79b481a2b2,https://www.zara.com/us/en/man-jackets-faux-leather-l650.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:ff859f79b481a2b2""]",False,False
category:95e5cfecdb516acf,MAN,,Men's Knitwear | ZARA United States,men's knitwear | zara united states,https://www.zara.com/us/en/man-knitwear-l681.html?v1=2432265,UNKNOWN,,,,,,legacy_checkpoint,,PARTIAL,category:95e5cfecdb516acf,https://www.zara.com/us/en/man-knitwear-l681.html?v1=2432265,[],,INFERRED from route unless landing heading verified,,"[""category:95e5cfecdb516acf""]",False,False
category:7a752eb68f1cae0e,MAN,,basics,basics,https://www.zara.com/us/en/man-knitwear-basics-l683.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:7a752eb68f1cae0e,https://www.zara.com/us/en/man-knitwear-basics-l683.html,[],,INFERRED from route unless landing heading verified,,"[""category:7a752eb68f1cae0e""]",False,False
category:e632f55b0d5079fa,MAN,,long sleeve,long sleeve,https://www.zara.com/us/en/man-knitwear-long-sleeve-l15978.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:e632f55b0d5079fa,https://www.zara.com/us/en/man-knitwear-long-sleeve-l15978.html,[],,INFERRED from route unless landing heading verified,,"[""category:e632f55b0d5079fa""]",False,False
category:8d250ac17ea28fc3,MAN,,short sleeve,short sleeve,https://www.zara.com/us/en/man-knitwear-short-sleeved-l698.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:8d250ac17ea28fc3,https://www.zara.com/us/en/man-knitwear-short-sleeved-l698.html,[],,INFERRED from route unless landing heading verified,,"[""category:8d250ac17ea28fc3""]",False,False
category:821995052cd71215,MAN,,linen | hemp,linen | hemp,https://www.zara.com/us/en/man-linen-sweaters-l17547.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:821995052cd71215,https://www.zara.com/us/en/man-linen-sweaters-l17547.html,[],,INFERRED from route unless landing heading verified,,"[""category:821995052cd71215""]",False,False
category:2d49f486bd2ed5b0,MAN,,polos,polos,https://www.zara.com/us/en/man-polos-knitwear-l1701.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:2d49f486bd2ed5b0,https://www.zara.com/us/en/man-polos-knitwear-l1701.html,[],,INFERRED from route unless landing heading verified,,"[""category:2d49f486bd2ed5b0""]",False,False
category:edf74258aea68d6d,MAN,,cardigans,cardigans,https://www.zara.com/us/en/man-knitwear-cardigans-l685.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:edf74258aea68d6d,https://www.zara.com/us/en/man-knitwear-cardigans-l685.html,[],,INFERRED from route unless landing heading verified,,"[""category:edf74258aea68d6d""]",False,False
category:d9696bea43959cb4,MAN,,plain,plain,https://www.zara.com/us/en/man-knitwear-plain-l694.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:d9696bea43959cb4,https://www.zara.com/us/en/man-knitwear-plain-l694.html,[],,INFERRED from route unless landing heading verified,,"[""category:d9696bea43959cb4""]",False,False
category:bbe22ad06abeeb73,MAN,,stripes,stripes,https://www.zara.com/us/en/man-sweaters-stripes-l18764.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:bbe22ad06abeeb73,https://www.zara.com/us/en/man-sweaters-stripes-l18764.html,[],,INFERRED from route unless landing heading verified,,"[""category:bbe22ad06abeeb73""]",False,False
category:59b71b7f3cba026f,MAN,,henley,henley,https://www.zara.com/us/en/man-sweaters-henley-l17765.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:59b71b7f3cba026f,https://www.zara.com/us/en/man-sweaters-henley-l17765.html,[],,INFERRED from route unless landing heading verified,,"[""category:59b71b7f3cba026f""]",False,False
category:2fd2524a9b1dd71b,MAN,,quarter zip,quarter zip,https://www.zara.com/us/en/man-knitwear-quarter-zip-l7129.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:2fd2524a9b1dd71b,https://www.zara.com/us/en/man-knitwear-quarter-zip-l7129.html,[],,INFERRED from route unless landing heading verified,,"[""category:2fd2524a9b1dd71b""]",False,False
category:9d2200b6160148da,MAN,,casual,casual,https://www.zara.com/us/en/man-knitwear-casual-l689.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:9d2200b6160148da,https://www.zara.com/us/en/man-knitwear-casual-l689.html,[],,INFERRED from route unless landing heading verified,,"[""category:9d2200b6160148da""]",False,False
category:3a48f9c2d568b2bc,MAN,,v-neck,v-neck,https://www.zara.com/us/en/man-knitwear-vneck-l2523.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:3a48f9c2d568b2bc,https://www.zara.com/us/en/man-knitwear-vneck-l2523.html,[],,INFERRED from route unless landing heading verified,,"[""category:3a48f9c2d568b2bc""]",False,False
category:f8f9710b43e07408,MAN,,crew-neck,crew-neck,https://www.zara.com/us/en/man-knitwear-crewneck-l2522.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:f8f9710b43e07408,https://www.zara.com/us/en/man-knitwear-crewneck-l2522.html,[],,INFERRED from route unless landing heading verified,,"[""category:f8f9710b43e07408""]",False,False
category:020b9b86d6e16443,MAN,,sweaters,sweaters,https://www.zara.com/us/en/man-knitwear-sweaters-l701.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:020b9b86d6e16443,https://www.zara.com/us/en/man-knitwear-sweaters-l701.html,[],,INFERRED from route unless landing heading verified,,"[""category:020b9b86d6e16443""]",False,False
category:b1d2c0ce125c6d18,MAN,,Men´s Vest,men´s vest,https://www.zara.com/us/en/man-knitwear-vest-l4384.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:b1d2c0ce125c6d18,https://www.zara.com/us/en/man-knitwear-vest-l4384.html,[],,INFERRED from route unless landing heading verified,,"[""category:b1d2c0ce125c6d18""]",False,False
category:846cf17ed47850d4,MAN,,Men's Turtlenecks Sweaters,men's turtlenecks sweaters,https://www.zara.com/us/en/man-knitwear-turtleneck-l2518.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:846cf17ed47850d4,https://www.zara.com/us/en/man-knitwear-turtleneck-l2518.html,[],,INFERRED from route unless landing heading verified,,"[""category:846cf17ed47850d4""]",False,False
category:6ab8bd534d27c530,MAN,,Men's Cashmere Sweaters,men's cashmere sweaters,https://www.zara.com/us/en/man-knitwear-cashmere-l687.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:6ab8bd534d27c530,https://www.zara.com/us/en/man-knitwear-cashmere-l687.html,[],,INFERRED from route unless landing heading verified,,"[""category:6ab8bd534d27c530""]",False,False
category:55f9e2d28d9cc83c,MAN,,Men's Blue Sweaters,men's blue sweaters,https://www.zara.com/us/en/man-knitwear-blue-l4570.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:55f9e2d28d9cc83c,https://www.zara.com/us/en/man-knitwear-blue-l4570.html,[],,INFERRED from route unless landing heading verified,,"[""category:55f9e2d28d9cc83c""]",False,False
category:38bc8882fbd58b3d,MAN,,Men's Beige Sweater,men's beige sweater,https://www.zara.com/us/en/man-knitwear-beige-l4552.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:38bc8882fbd58b3d,https://www.zara.com/us/en/man-knitwear-beige-l4552.html,[],,INFERRED from route unless landing heading verified,,"[""category:38bc8882fbd58b3d""]",False,False
category:1472a70685109e9b,MAN,,Men's Gray Sweaters,men's gray sweaters,https://www.zara.com/us/en/man-knitwear-grey-l4554.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:1472a70685109e9b,https://www.zara.com/us/en/man-knitwear-grey-l4554.html,[],,INFERRED from route unless landing heading verified,,"[""category:1472a70685109e9b""]",False,False
category:9575ffcb4f8104f6,MAN,,Men's Chunky Sweaters,men's chunky sweaters,https://www.zara.com/us/en/man-knitwear-chunky-l4555.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:9575ffcb4f8104f6,https://www.zara.com/us/en/man-knitwear-chunky-l4555.html,[],,INFERRED from route unless landing heading verified,,"[""category:9575ffcb4f8104f6""]",False,False
category:3510bf5cf26ec531,MAN,,2,2,https://www.zara.com/us/en/man-knitwear-l681.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:3510bf5cf26ec531,https://www.zara.com/us/en/man-knitwear-l681.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:3510bf5cf26ec531""]",False,False
category:aabdae03b998407c,MAN,,lightweight,lightweight,https://www.zara.com/us/en/man-jackets-lightweight-l2492.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:aabdae03b998407c,https://www.zara.com/us/en/man-jackets-lightweight-l2492.html,[],,INFERRED from route unless landing heading verified,,"[""category:aabdae03b998407c""]",False,False
category:7993f8a2faf2396d,MAN,,2,2,https://www.zara.com/us/en/man-shirts-casual-l743.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:7993f8a2faf2396d,https://www.zara.com/us/en/man-shirts-casual-l743.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:7993f8a2faf2396d""]",False,False
category:dfbe0cd4554311ce,MAN,,2,2,https://www.zara.com/us/en/man-shirts-check-l745.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:dfbe0cd4554311ce,https://www.zara.com/us/en/man-shirts-check-l745.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:dfbe0cd4554311ce""]",False,False
category:04521d782e930967,MAN,,2,2,https://www.zara.com/us/en/man-shirts-denim-l748.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:04521d782e930967,https://www.zara.com/us/en/man-shirts-denim-l748.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:04521d782e930967""]",False,False
category:96a1c3d7c881b5df,MAN,,2,2,https://www.zara.com/us/en/man-shirts-linen-l754.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:96a1c3d7c881b5df,https://www.zara.com/us/en/man-shirts-linen-l754.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:96a1c3d7c881b5df""]",False,False
category:b96de1c117d82813,MAN,,2,2,https://www.zara.com/us/en/man-shirts-plain-l757.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:b96de1c117d82813,https://www.zara.com/us/en/man-shirts-plain-l757.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:b96de1c117d82813""]",False,False
category:666065586ca85c71,MAN,,2,2,https://www.zara.com/us/en/man-shirts-printed-l759.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:666065586ca85c71,https://www.zara.com/us/en/man-shirts-printed-l759.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:666065586ca85c71""]",False,False
category:2259ec24b277841f,MAN,,2,2,https://www.zara.com/us/en/man-shirts-short-sleeved-l762.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:2259ec24b277841f,https://www.zara.com/us/en/man-shirts-short-sleeved-l762.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:2259ec24b277841f""]",False,False
category:792551b4c1e94e3f,MAN,,shoes,shoes,https://www.zara.com/us/en/man-shoes-laceup-l4378.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:792551b4c1e94e3f,https://www.zara.com/us/en/man-shoes-laceup-l4378.html,[],,INFERRED from route unless landing heading verified,,"[""category:792551b4c1e94e3f""]",False,False
category:f5a2eb6c30f555a8,MAN,,barefoot,barefoot,https://www.zara.com/us/en/man-shoes-barefoot-l17530.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:f5a2eb6c30f555a8,https://www.zara.com/us/en/man-shoes-barefoot-l17530.html,[],,INFERRED from route unless landing heading verified,,"[""category:f5a2eb6c30f555a8""]",False,False
category:31d8ff83360da984,MAN,,clogs | sandals,clogs | sandals,https://www.zara.com/us/en/man-shoes-sandals-l794.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:31d8ff83360da984,https://www.zara.com/us/en/man-shoes-sandals-l794.html,[],,INFERRED from route unless landing heading verified,,"[""category:31d8ff83360da984""]",False,False
category:6488d0997b0b950c,MAN,,leather,leather,https://www.zara.com/us/en/man-shoes-leather-l788.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:6488d0997b0b950c,https://www.zara.com/us/en/man-shoes-leather-l788.html,[],,INFERRED from route unless landing heading verified,,"[""category:6488d0997b0b950c""]",False,False
category:a36d6277c49ec188,MAN,,DRESS SHOES,dress shoes,https://www.zara.com/us/en/man-shoes-formal-l17531.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:a36d6277c49ec188,https://www.zara.com/us/en/man-shoes-formal-l17531.html,[],,INFERRED from route unless landing heading verified,,"[""category:a36d6277c49ec188""]",False,False
category:cf0690a7e7d5bdc0,MAN,,RUCHED LOAFERS,ruched loafers,https://www.zara.com/us/en/man-shoes-penny-loafers-l19172.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:cf0690a7e7d5bdc0,https://www.zara.com/us/en/man-shoes-penny-loafers-l19172.html,[],,INFERRED from route unless landing heading verified,,"[""category:cf0690a7e7d5bdc0""]",False,False
category:f8638fc754084c48,MAN,,LEATHER LOAFERS,leather loafers,https://www.zara.com/us/en/man-shoes-leather-loafers-l5018.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:f8638fc754084c48,https://www.zara.com/us/en/man-shoes-leather-loafers-l5018.html,[],,INFERRED from route unless landing heading verified,,"[""category:f8638fc754084c48""]",False,False
category:2935fd6bba34b7a0,MAN,,Men´s Black Shoes,men´s black shoes,https://www.zara.com/us/en/man-shoes-black-l2566.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:2935fd6bba34b7a0,https://www.zara.com/us/en/man-shoes-black-l2566.html,[],,INFERRED from route unless landing heading verified,,"[""category:2935fd6bba34b7a0""]",False,False
category:e98d696997f0b175,MAN,,CLOGS,clogs,https://www.zara.com/us/en/man-shoes-clogs-l4674.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:e98d696997f0b175,https://www.zara.com/us/en/man-shoes-clogs-l4674.html,[],,INFERRED from route unless landing heading verified,,"[""category:e98d696997f0b175""]",False,False
category:d51b793e8fd18716,MAN,,BASIC SNEAKERS,basic sneakers,https://www.zara.com/us/en/man-shoes-basic-sneakers-l19332.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:d51b793e8fd18716,https://www.zara.com/us/en/man-shoes-basic-sneakers-l19332.html,[],,INFERRED from route unless landing heading verified,,"[""category:d51b793e8fd18716""]",False,False
category:e31cf7812ab69c06,MAN,,RUNNING SHOES,running shoes,https://www.zara.com/us/en/man-running-sneakers-l19311.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:e31cf7812ab69c06,https://www.zara.com/us/en/man-running-sneakers-l19311.html,[],,INFERRED from route unless landing heading verified,,"[""category:e31cf7812ab69c06""]",False,False
category:e070200440d0ba1b,MAN,,WHITE SNEAKERS,white sneakers,https://www.zara.com/us/en/man-shoes-white-sneakers-l19333.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:e070200440d0ba1b,https://www.zara.com/us/en/man-shoes-white-sneakers-l19333.html,[],,INFERRED from route unless landing heading verified,,"[""category:e070200440d0ba1b""]",False,False
category:fbcf6a661fb2f926,MAN,,Men´s Black Sneakers,men´s black sneakers,https://www.zara.com/us/en/man-shoes-sneakers-black-l2560.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:fbcf6a661fb2f926,https://www.zara.com/us/en/man-shoes-sneakers-black-l2560.html,[],,INFERRED from route unless landing heading verified,,"[""category:fbcf6a661fb2f926""]",False,False
category:0cd92cca2eb45ecb,MAN,,Men´s Dress Shoes,men´s dress shoes,https://www.zara.com/us/en/man-shoes-evening-l2569.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:0cd92cca2eb45ecb,https://www.zara.com/us/en/man-shoes-evening-l2569.html,[],,INFERRED from route unless landing heading verified,,"[""category:0cd92cca2eb45ecb""]",False,False
category:f873e721dd0d6a34,MAN,,CHELSEA BOOTS,chelsea boots,https://www.zara.com/us/en/man-shoes-chelsea-boots-l4639.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:f873e721dd0d6a34,https://www.zara.com/us/en/man-shoes-chelsea-boots-l4639.html,[],,INFERRED from route unless landing heading verified,,"[""category:f873e721dd0d6a34""]",False,False
category:56ec9f26c464d93b,UNCLASSIFIED,,ATHLETICZ,athleticz,https://www.zara.com/us/en/zara-athleticz-shoes-l4658.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:56ec9f26c464d93b,https://www.zara.com/us/en/zara-athleticz-shoes-l4658.html,[],,INFERRED from route unless landing heading verified,,"[""category:56ec9f26c464d93b""]",False,False
category:2fa06e7361c9b526,MAN,,CHUNKY SNEAKERS,chunky sneakers,https://www.zara.com/us/en/man-shoes-chunky-trainers-l4492.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:2fa06e7361c9b526,https://www.zara.com/us/en/man-shoes-chunky-trainers-l4492.html,[],,INFERRED from route unless landing heading verified,,"[""category:2fa06e7361c9b526""]",False,False
category:e1c8332ae5007dc4,MAN,,CHUNKY SHOES,chunky shoes,https://www.zara.com/us/en/man-chunky-shoes-l19342.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:e1c8332ae5007dc4,https://www.zara.com/us/en/man-chunky-shoes-l19342.html,[],,INFERRED from route unless landing heading verified,,"[""category:e1c8332ae5007dc4""]",False,False
category:5000b8dcb4265c3a,MAN,,Men´s Black Boots,men´s black boots,https://www.zara.com/us/en/man-shoes-boots-black-l2555.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:5000b8dcb4265c3a,https://www.zara.com/us/en/man-shoes-boots-black-l2555.html,[],,INFERRED from route unless landing heading verified,,"[""category:5000b8dcb4265c3a""]",False,False
category:be841513e327a3b6,MAN,,LEATHER BOOTS,leather boots,https://www.zara.com/us/en/man-shoes-leather-boots-l5019.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:be841513e327a3b6,https://www.zara.com/us/en/man-shoes-leather-boots-l5019.html,[],,INFERRED from route unless landing heading verified,,"[""category:be841513e327a3b6""]",False,False
category:ef63c8842e3b13bd,MAN,,TRAINING SHOES,training shoes,https://www.zara.com/us/en/man-sneakers-training-l19306.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:ef63c8842e3b13bd,https://www.zara.com/us/en/man-sneakers-training-l19306.html,[],,INFERRED from route unless landing heading verified,,"[""category:ef63c8842e3b13bd""]",False,False
category:544387ad048c8a1b,MAN,,COWBOY BOOTS,cowboy boots,https://www.zara.com/us/en/man-boots-cowboy-l19309.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:544387ad048c8a1b,https://www.zara.com/us/en/man-boots-cowboy-l19309.html,[],,INFERRED from route unless landing heading verified,,"[""category:544387ad048c8a1b""]",False,False
category:a624e5251cbd5a0d,MAN,,Men's Oxford Shoes,men's oxford shoes,https://www.zara.com/us/en/man-shoes-oxfords-l4496.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:a624e5251cbd5a0d,https://www.zara.com/us/en/man-shoes-oxfords-l4496.html,[],,INFERRED from route unless landing heading verified,,"[""category:a624e5251cbd5a0d""]",False,False
category:a6f1cc52519b2699,MAN,,Men´s Boat Shoes,men´s boat shoes,https://www.zara.com/us/en/man-shoes-boat-l2562.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:a6f1cc52519b2699,https://www.zara.com/us/en/man-shoes-boat-l2562.html,[],,INFERRED from route unless landing heading verified,,"[""category:a6f1cc52519b2699""]",False,False
category:f0f24a2b8fea20c6,MAN,,Men´s Summer Shoes,men´s summer shoes,https://www.zara.com/us/en/man-shoes-summer-l4377.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:f0f24a2b8fea20c6,https://www.zara.com/us/en/man-shoes-summer-l4377.html,[],,INFERRED from route unless landing heading verified,,"[""category:f0f24a2b8fea20c6""]",False,False
category:cde9d493510c4686,MAN,,LEATHER SANDALS,leather sandals,https://www.zara.com/us/en/man-shoes-leather-sandals-l5029.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:cde9d493510c4686,https://www.zara.com/us/en/man-shoes-leather-sandals-l5029.html,[],,INFERRED from route unless landing heading verified,,"[""category:cde9d493510c4686""]",False,False
category:a41b2c72ea13400d,MAN,,Men´s Brown Shoes,men´s brown shoes,https://www.zara.com/us/en/man-shoes-brown-l2565.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:a41b2c72ea13400d,https://www.zara.com/us/en/man-shoes-brown-l2565.html,[],,INFERRED from route unless landing heading verified,,"[""category:a41b2c72ea13400d""]",False,False
category:a39af491de02bee5,MAN,,casual shoes,casual shoes,https://www.zara.com/us/en/man-shoes-casual-l2567.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:a39af491de02bee5,https://www.zara.com/us/en/man-shoes-casual-l2567.html,[],,INFERRED from route unless landing heading verified,,"[""category:a39af491de02bee5""]",False,False
category:e6db5dc5686ce69c,MAN,,2,2,https://www.zara.com/us/en/man-shoes-moccasins-l789.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:e6db5dc5686ce69c,https://www.zara.com/us/en/man-shoes-moccasins-l789.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:e6db5dc5686ce69c""]",False,False
category:81013872aa97d760,MAN,,Ruched LoafersDiscover our collection of ruched loafers,ruched loafersdiscover our collection of ruched loafers,https://www.zara.com/us/en/man-shoes-penny-loafers-l19172.html?v1=2727949,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:81013872aa97d760,https://www.zara.com/us/en/man-shoes-penny-loafers-l19172.html?v1=2727949,[],,INFERRED from route unless landing heading verified,,"[""category:81013872aa97d760""]",False,False
category:a1469b89bd37ad70,MAN,,white,white,https://www.zara.com/us/en/man-shoes-sneakers-white-l2559.html,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:a1469b89bd37ad70,https://www.zara.com/us/en/man-shoes-sneakers-white-l2559.html,[],,INFERRED from route unless landing heading verified,,"[""category:a1469b89bd37ad70""]",False,False
category:fdd89fd6b2ae92e2,MAN,,2,2,https://www.zara.com/us/en/man-shoes-sneakers-l797.html?page=2,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:fdd89fd6b2ae92e2,https://www.zara.com/us/en/man-shoes-sneakers-l797.html?page=2,[],,INFERRED from route unless landing heading verified,,"[""category:fdd89fd6b2ae92e2""]",False,False
category:a491271fc38c7358,MAN,,BAREFOOTDiscover our new Barefoot collection,barefootdiscover our new barefoot collection,https://www.zara.com/us/en/man-shoes-barefoot-l17530.html?v1=2436343,UNKNOWN,,,,,,legacy_checkpoint,,QUEUED,category:a491271fc38c7358,https://www.zara.com/us/en/man-shoes-barefoot-l17530.html?v1=2436343,[],,INFERRED from route unless landing heading verified,,"[""category:a491271fc38c7358""]",False,False
